ID,Category,Latitude,Longitude
824,A,38.54327235,-81.00049265
825,A,40.48320947,-79.88152903
826,D,40.70721974,-80.17132596
827,C,41.24283778,-79.34259022
828,A,40.09313957,-75.05549043
829,C,43.60377155,-83.80918321
830,A,40.92781453,-73.58326547
831,A,41.7209697,-71.1924414
832,C,43.24080852,-75.52402448
833,D,43.55465885,-83.63856115
834,C,43.46899413,-70.88177557
835,D,39.14900984,-75.81621866
836,D,44.25727345,-83.18642192
837,D,34.71922384,-117.1630732
838,C,40.67049811,-76.07063815
839,A,37.85702339,-122.0308467
840,D,39.53528135,-77.87313945
841,A,43.88997221,-85.28293611
842,D,42.61953471,-121.7455632
843,C,41.46782096,-73.54034504
844,B,39.82344575,-119.7087707
845,C,40.70595253,-74.67979347
846,C,40.01102609,-73.90511391
847,C,41.26023202,-74.72815083
848,A,40.08655831,-75.13610749
849,A,40.08355969,-75.14121551
850,C,45.10922886,-67.48608224
851,D,48.64058884,-121.3646332
852,A,39.62038338,-76.50304862
853,A,43.0635439,-70.9431711
854,A,41.00225465,-72.7593443
855,A,40.72875717,-79.79255183
856,C,33.93947836,-86.26384864
857,B,40.15338642,-74.72906158
858,B,43.17519837,-71.08340963
859,C,48.13209576,-121.4676056
860,D,43.28488034,-82.72426626
861,A,31.3079693,-87.2015587
862,D,41.10652447,-74.38035854
863,D,42.9247802,-83.9935843
864,B,41.80005864,-75.00290536
865,A,34.4982349,-118.1362141
866,A,40.03600781,-74.93472719
867,D,38.33619396,-119.6233455
868,D,34.46176994,-78.16547196
869,A,40.12116786,-76.42301414
870,B,42.7653272,-84.7295668
871,C,41.97014774,-70.95971646
872,A,45.76463168,-122.1499793
873,D,44.52501513,-70.28740717
874,D,39.89238711,-121.6994826
875,A,34.26073918,-115.9609079
876,D,41.53270322,-78.81767278
877,C,43.08931125,-122.6680784
878,A,42.44435213,-76.56793787
879,C,40.78695242,-74.52535348
880,C,41.30142482,-72.34313518
881,D,41.59366525,-73.12987475
882,C,41.49394123,-72.62224877
883,D,42.13003436,-72.00939164
884,D,40.87954012,-74.28921056
885,B,43.69731084,-73.37827916
886,D,42.50613319,-72.18335081
887,B,42.81466471,-72.86662129
888,D,43.90839938,-77.85439062
889,B,34.33993698,-118.119233
890,C,41.35319956,-72.20825044
891,D,30.94073671,-96.93853129
892,D,31.13485844,-94.58225196
893,D,34.65688637,-116.374772
894,D,38.93046949,-120.8790715
895,C,38.71649079,-121.0110332
896,A,34.53451134,-118.2101257
897,A,41.19949761,-79.92367739
898,A,37.06211473,-75.92557427
899,B,40.57970534,-79.45591786
900,A,40.3138879,-79.6662468
901,B,40.92807287,-79.62077163
902,B,35.21100268,-84.54792602
903,C,43.08087089,-70.43489211
904,B,42.58938622,-70.78895578
905,B,42.72657031,-70.61869469
906,C,34.61110096,-117.293409
907,B,34.32951368,-117.5449603
908,D,44.12277342,-122.4862994
909,A,40.73915712,-73.54957038
910,A,41.48863145,-83.52683815
911,D,41.33599472,-78.92358528
912,D,48.55125268,-121.8290053
913,C,48.11211309,-122.0390109
914,C,34.65290311,-117.4505419
915,A,33.74927742,-118.2828975
916,C,34.52544204,-117.631926
917,B,34.16102609,-118.0745464
918,D,48.19584603,-121.3467593
919,A,41.56148075,-72.64185225
920,A,41.4158946,-72.8716924
921,B,41.96013975,-72.44695225
922,D,39.69279629,-76.13168971
923,A,45.61135745,-122.3578216
924,D,40.71756163,-83.37058637
925,D,42.00126809,-73.4971226
926,C,44.15036058,-83.90799242
927,C,41.59382119,-73.74409911
928,C,39.63494193,-107.9549431
929,D,39.69527095,-120.380916
930,C,36.74520296,-78.10381838
931,A,34.12104591,-117.8130336
932,D,40.89662242,-80.71383008
933,D,43.1596124,-82.6678595
934,D,39.21129105,-121.3594007
935,B,41.11648372,-72.70348628
936,A,40.01945127,-75.75043573
937,C,40.56523993,-75.14736357
938,A,40.60973423,-75.95113477
939,C,40.59820409,-75.2559832
940,A,34.02365942,-118.0537838
941,C,47.94206338,-118.9279765
942,A,30.01771136,-90.12976664
943,C,41.41661285,-81.76863015
944,C,31.34758985,-87.64425915
945,A,47.41571797,-68.26019293
946,A,47.67521114,-122.2123813
947,B,47.97244663,-121.9926075
948,A,40.57310618,-74.19926501
949,A,38.61744152,-75.36992828
950,D,39.24157833,-74.21449897
951,A,34.29264235,-117.0276466
952,C,40.58820273,-74.42062427
953,A,42.14046503,-80.06816397
954,A,42.42502706,-79.78411494
955,C,39.53054066,-119.1432846
956,C,33.61960267,-116.6984926
957,C,33.74297933,-116.1712477
958,A,33.20171937,-116.9747803
959,B,40.27720566,-81.66496264
960,A,34.00140975,-117.6417862
961,A,40.26875131,-74.66225469
962,B,44.43373704,-122.8185239
963,C,46.19672358,-118.2757825
964,A,45.04085021,-117.5602106
965,B,39.09324353,-120.4243916
966,D,39.34267064,-120.9236004
967,A,38.84039801,-120.8552303
968,D,43.98894981,-73.40817199
969,B,41.20258982,-73.31091348
970,C,46.82990604,-118.6420629
971,A,45.05141651,-122.9764015
972,C,42.01194551,-81.85362349
973,A,38.15758354,-122.3902069
974,C,47.71348607,-122.1096477
975,C,48.72343376,-121.3367072
976,C,43.22763432,-76.48806368
977,C,48.28281582,-116.2504892
978,D,42.13214313,-72.07180487
979,C,43.74552682,-83.06565238
980,A,34.29304409,-118.2136715
981,A,43.25371323,-76.02581327
982,D,41.14535465,-74.22309663
983,C,45.71129901,-83.99513099
984,A,44.47972029,-84.54919731
985,C,34.56465441,-116.7887646
986,C,37.73871124,-121.1443072
987,B,40.50557363,-77.87692077
988,B,34.54453471,-118.8533953
989,C,40.46317854,-76.0549084
990,C,35.00417087,-82.40433013
991,C,41.31903723,-72.74014277
992,D,43.6314648,-70.4131392
993,A,32.58844365,-90.62317905
994,D,44.206537,-69.8754353
995,B,42.61347987,-122.2426481
996,C,39.57175714,-119.3381449
997,A,41.18827708,-121.3533262
998,B,41.14899162,-82.10279008
999,A,40.45840843,-79.94504957
1000,A,39.32991389,-76.44093011
1001,D,48.08367639,-121.2294464
1002,C,40.54582843,-74.56139357
1003,A,40.02154514,-75.07454486
1004,C,38.78380745,-80.68843887
1005,C,43.48893124,-83.14599276
1006,C,43.65179379,-83.01684621
1007,B,41.104094,-72.9521147
1008,A,33.72898031,-117.3321793
1009,C,41.79089363,-73.14499637
1010,A,42.22123486,-83.16813644
1011,B,41.20902343,-73.55545657
1012,B,41.31912964,-73.34842616
1013,A,40.9608844,-73.7986976
1014,B,43.12692327,-78.55991573
1015,B,42.78522268,-78.97287452
1016,B,37.96121199,-121.938639
1017,B,40.63755263,-75.62750837
1018,A,40.62299701,-75.75289219
1019,A,42.65351415,-82.76372585
1020,B,42.94506837,-82.66662463
1021,B,42.97640752,-82.40532848
1022,A,42.69782973,-82.79961507
1023,C,43.28042186,-82.27987314
1024,C,43.21402093,-82.48323577
1025,D,43.65472342,-82.12197658
1026,C,43.22495279,-82.37770621
1027,A,41.87317145,-76.35964639
1028,A,39.31934612,-121.8878231
1029,C,42.49464205,-80.00713175
1030,D,42.32670142,-83.47559378
1031,A,47.14532144,-123.682278
1032,C,43.09462174,-82.20394726
1033,C,40.1379984,-77.70756204
1034,C,44.73939412,-85.64631588
1035,A,34.3115184,-118.0174683
1036,A,40.97907596,-73.76452874
1037,D,41.77166366,-76.86293634
1038,B,38.76118477,-82.06093833
1039,D,46.23887861,-121.9598624
1040,D,43.92115895,-77.57891685
1041,A,40.68068034,-79.80712696
1042,A,40.45159107,-79.91899493
1043,A,41.00653683,-73.95047517
1044,D,34.29523586,-116.8674188
1045,C,34.27687534,-117.0608419
1046,B,34.08952443,-116.6392056
1047,B,33.92592648,-117.2339115
1048,D,34.34494451,-116.7050105
1049,C,34.09830862,-117.1389924
1050,D,41.13613624,-82.45623676
1051,A,41.24285233,-73.61917127
1052,C,34.72641363,-116.9713258
1053,A,34.8723117,-114.5471608
1054,A,40.76899808,-78.99923692
1055,C,40.55578574,-76.08314486
1056,C,39.01098703,-121.7635712
1057,C,43.5967721,-85.4191037
1058,B,39.93784598,-74.02043643
1059,C,43.7591201,-70.0805148
1060,C,43.82884269,-69.98988361
1061,B,41.44382131,-75.50754681
1062,C,42.44822685,-76.59668965
1063,A,40.81801548,-76.29790146
1064,C,44.84032697,-122.3086768
1065,B,38.04637754,-121.6156188
1066,D,47.13599844,-118.2350316
1067,D,40.49649192,-76.07771308
1068,C,34.78911903,-117.5885055
1069,D,35.02542258,-117.3675348
1070,A,39.98148749,-104.7840796
1071,D,39.15019957,-120.4390083
1072,A,38.2426958,-122.0940654
1073,C,34.6322239,-116.5845271
1074,C,42.37146574,-73.29146526
1075,A,35.13948568,-81.97726732
1076,B,34.59070747,-118.4595258
1077,C,33.63436616,-80.68145484
1078,C,41.46801556,-73.06895244
1079,C,40.99920464,-76.20902736
1080,C,34.26062974,-117.4120953
1081,A,33.95992441,-117.6915396
1082,B,33.0503769,-116.8387228
1083,A,44.56880662,-120.5631154
1084,A,44.25872535,-121.1119203
1085,A,39.01292049,-121.0224593
1086,D,39.83819893,-120.1428751
1087,A,39.77065358,-84.13373752
1088,D,41.52096012,-83.31676488
1089,B,41.11195202,-83.78951338
1090,A,42.61935028,-85.76016422
1091,D,45.230156,-84.4115139
1092,C,40.55006321,-74.58023079
1093,C,36.09686979,-120.0537683
1094,B,40.90874755,-79.377255
1095,C,41.10280261,-79.21595919
1096,A,43.34392054,-85.44291046
1097,A,39.97152509,-75.16284291
1098,D,39.66930759,-120.3940858
1099,C,39.17013576,-120.8556812
1100,C,39.21823747,-120.7764749
1101,C,39.25902808,-120.8472762
1102,B,39.13179014,-120.9406769
1103,D,39.63337249,-120.3049785
1104,D,34.18541874,-116.4349793
1105,C,39.36697454,-122.1212655
1106,B,35.23655576,-117.8108462
1107,B,34.55140724,-117.4092058
1108,B,40.57578368,-74.90515832
1109,D,39.87235406,-73.93488394
1110,C,39.23879614,-83.18507286
1111,B,46.07381318,-120.7374057
1112,B,38.52321801,-75.11177489
1113,A,38.67544506,-75.3399678
1114,A,38.47483594,-75.07248496
1115,C,39.08477403,-74.45571797
1116,B,49.19612879,-122.0318175
1117,A,34.23419298,-118.200998
1118,B,39.03635396,-74.61900904
1119,C,40.44557128,-74.69763649
1120,D,40.87265269,-74.32192151
1121,B,40.37842965,-74.77660335
1122,D,40.9691077,-74.20659817
1123,A,40.22670983,-74.98346917
1124,D,40.94616531,-74.13998439
1125,C,40.64928615,-74.42644445
1126,D,40.86551661,-74.37641139
1127,C,40.61775233,-74.51007057
1128,B,40.4911716,-74.67076711
1129,B,41.7437442,-72.4406528
1130,A,40.19360631,-74.09985769
1131,A,39.67788319,-74.27576781
1132,D,34.62285019,-116.0516218
1133,D,36.45069515,-78.16359745
1134,C,42.15940253,-73.36909847
1135,A,38.34446205,-121.9207017
1136,C,33.47327054,-116.3339465
1137,A,33.01428819,-116.7682448
1138,D,40.69751893,-74.58004177
1139,B,44.98264179,-71.08359531
1140,B,43.3550806,-76.8422204
1141,A,39.96611027,-122.1625038
1142,B,43.72119307,-73.23656293
1143,A,42.79434108,-84.43602222
1144,B,43.05761364,-84.11449736
1145,A,42.83052007,-84.29800093
1146,B,41.19732238,-82.32828662
1147,C,48.80879375,-121.4719785
1148,D,44.09113161,-83.94732789
1149,B,34.17912526,-115.7614277
1150,B,40.99006152,-74.21703338
1151,A,38.81559058,-82.40248902
1152,A,40.73032893,-79.41824127
1153,B,43.74195733,-70.55242867
1154,C,44.0584926,-70.3996141
1155,C,41.40189597,-75.14489193
1156,C,41.04648382,-79.63191828
1157,A,48.36241618,-123.1853898
1158,A,41.18864442,-81.19886958
1159,A,41.11784716,-81.42251254
1160,B,43.62551542,-75.79068258
1161,D,44.05797655,-75.08154585
1162,A,43.37495253,-75.89590317
1163,C,43.80782774,-75.34271496
1164,C,43.75667982,-75.50857718
1165,D,34.81775991,-117.4352191
1166,C,31.67044528,-83.61040989
1167,A,34.29463485,-117.3821062
1168,A,43.14557231,-71.36654169
1169,A,38.71182485,-75.36460715
1170,B,39.500149,-75.162273
1171,B,39.17552778,-74.73856372
1172,B,38.93602624,-75.18123586
1173,C,39.17124719,-74.65855481
1174,D,44.25793991,-82.68616009
1175,C,45.79060245,-82.70788055
1176,A,33.73781418,-117.7311008
1177,C,38.30665401,-121.1367016
1178,C,39.33726959,-120.6459694
1179,A,41.51794098,-73.99411262
1180,C,34.5491605,-117.2297563
1181,A,34.53628878,-118.4282412
1182,C,34.91383645,-117.4095468
1183,D,35.02323807,-117.1314459
1184,A,46.60201215,-119.7165868
1185,D,41.70567717,-80.02546283
1186,B,45.32687843,-74.49560457
1187,B,43.53666562,-75.95814498
1188,A,43.63615594,-76.30604106
1189,D,34.83851249,-117.5868625
1190,C,38.0566018,-86.7539841
1191,A,42.81129409,-83.05581591
1192,C,40.81465399,-74.1906376
1193,A,40.40820117,-74.68942117
1194,C,42.05144917,-72.49213773
1195,A,40.68915573,-74.09508627
1196,D,42.20628893,-72.13293907
1197,D,41.97137897,-71.57019103
1198,C,43.05386293,-82.98830857
1199,B,34.41031746,-80.63749846
1200,A,37.21563987,-76.29301213
1201,D,40.33716832,-122.9048186
1202,D,34.95104772,-117.0765073
1203,C,34.74205751,-117.3739103
1204,C,42.87797986,-76.09818084
1205,A,43.39666186,-77.52178684
1206,D,49.22499263,-118.7035174
1207,D,46.40866922,-121.9971488
1208,C,41.39847629,-79.34704311
1209,D,42.92715964,-75.20853336
1210,C,40.56835837,-76.34075163
1211,A,37.62038159,-82.30534041
1212,C,34.44399719,-116.312436
1213,B,34.13642825,-116.638851
1214,C,40.23696216,-83.39012464
1215,C,34.81395078,-117.7726986
1216,A,33.99547461,-116.1183794
1217,C,41.32296281,-73.24960819
1218,C,42.98903638,-70.38380212
1219,A,37.85531873,-82.59098221
1220,A,41.95101549,-70.63447151
1221,D,42.59776952,-69.98879648
1222,D,42.54898196,-69.99454204
1223,C,42.26720082,-70.58109068
1224,C,42.3637085,-70.2397065
1225,D,42.51779523,-70.04367177
1226,C,42.57352871,-70.23113329
1227,B,42.16413455,-83.22969395
1228,C,42.33982662,-83.05559988
1229,B,42.20167227,-83.01052793
1230,C,42.46808558,-82.99442362
1231,B,42.06955162,-83.12128038
1232,C,39.14682149,-75.47494689
1233,C,34.82313195,-117.5897211
1234,A,40.51106021,-74.58194079
1235,A,43.90031388,-116.4164965
1236,B,37.23601817,-75.52676913
1237,D,38.93144769,-80.98275131
1238,D,38.85253208,-121.1080683
1239,D,40.87888337,-74.08904363
1240,A,40.07089868,-74.93022332
1241,A,39.95856323,-74.87107977
1242,D,40.86366899,-73.97516901
1243,A,40.01048881,-74.79547339
1244,C,40.69776768,-74.24920382
1245,B,41.15696935,-73.58127365
1246,C,41.37786386,-73.37877414
1247,C,41.37960849,-79.18928741
1248,A,41.09340973,-73.63911027
1249,A,41.16684624,-73.56522906
1250,A,40.91278489,-73.82923276
1251,A,40.8938719,-73.827038
1252,A,41.08349633,-73.64169187
1253,D,35.09199581,-117.1731587
1254,B,40.45952947,-74.09580153
1255,A,36.61379373,-119.381799
1256,C,43.87662919,-122.6803448
1257,B,44.68329668,-69.58454332
1258,A,47.70453085,-122.2386576
1259,B,48.24869478,-121.7855997
1260,A,47.88890775,-122.0526183
1261,C,48.59150705,-121.536353
1262,C,41.90345537,-73.88617055
1263,A,33.07962201,-116.977029
1264,C,40.35122072,-74.39043651
1265,C,41.72776713,-73.33701887
1266,C,33.20848737,-80.24387103
1267,B,35.99605265,-81.93234045
1268,A,40.41954953,-81.72427967
1269,A,40.15027927,-79.72375143
1270,C,43.14046695,-78.26081265
1271,A,42.6893751,-79.0220595
1272,C,43.78364417,-78.34475253
1273,A,43.17738911,-78.88375089
1274,B,42.90557776,-78.88647765
1275,B,41.11623373,-72.69601907
1276,B,33.18321193,-116.6840501
1277,A,36.15974941,-86.45240199
1278,C,42.0235701,-75.0690439
1279,A,36.84478924,-119.7899131
1280,C,38.7031991,-77.8566951
1281,B,45.25180311,-122.9932659
1282,B,48.26640207,-121.8002679
1283,C,40.86468093,-79.31748407
1284,A,48.94441489,-122.3239453
1285,A,48.94506178,-122.4954641
1286,A,48.94189824,-122.4782277
1287,B,39.78037221,-81.09280279
1288,C,41.56035494,-73.57209306
1289,D,41.87846857,-73.04663243
1290,C,43.27575671,-69.98688029
1291,D,44.11719877,-76.50936203
1292,A,37.04789733,-119.59517
1293,D,34.84014541,-116.0770607
1294,D,34.96189339,-116.4761532
1295,C,41.72283808,-73.09817452
1296,A,43.21742695,-83.38723665
1297,B,43.35045655,-83.31488865
1298,A,42.33540905,-79.05395665
1299,A,40.3237926,-74.5711415
1300,B,41.75915312,-81.38362488
1301,A,39.24475886,-76.58562814
1302,B,43.56808523,-75.11097257
1303,A,40.06418794,-75.02757836
1304,C,41.54385628,-73.71959662
1305,B,44.84533482,-84.25449838
1306,C,41.2412239,-72.7639161
1307,A,37.38558965,-83.14023335
1308,B,41.63981991,-121.9879752
1309,C,43.53168545,-74.48253055
1310,D,47.85532103,-121.4919672
1311,A,39.70439599,-84.12757461
1312,A,43.9704105,-70.2975715
1313,C,42.33171817,-82.88914233
1314,C,38.20621524,-75.72358776
1315,A,40.57246012,-79.47272008
1316,C,34.23703926,-116.9211367
1317,B,40.28983121,-74.66280927
1318,C,40.48552151,-74.50108949
1319,A,39.60007084,-74.88747816
1320,C,42.17549095,-79.04361085
1321,C,40.77294757,-78.29255343
1322,A,43.32505687,-83.22794643
1323,C,38.21678348,-76.26837552
1324,A,43.45216542,-72.64830958
1325,C,42.89046616,-82.46142384
1326,B,40.54703055,-76.62821745
1327,B,40.56033869,-76.61315181
1328,C,39.19999038,-121.967968
1329,C,38.27220958,-121.7937749
1330,C,41.52819552,-72.29396118
1331,B,43.18797576,-82.33054404
1332,C,44.7934062,-122.2655318
1333,B,45.93536694,-122.1919177
1334,B,41.88719545,-81.07770045
1335,D,48.35923238,-121.2395076
1336,B,39.8790905,-76.5074485
1337,D,40.26152151,-75.46552549
1338,C,42.93977456,-82.56633844
1339,D,43.09682665,-82.37382235
1340,A,34.20232806,-118.2587901
1341,A,34.09701574,-118.294445
1342,A,47.51096641,-122.1191165
1343,C,43.44247122,-82.52735778
1344,A,43.90270694,-116.0413165
1345,B,43.94065392,-115.8134817
1346,A,41.59102354,-73.19670546
1347,A,40.68514453,-74.36783347
1348,C,40.92471997,-79.39201403
1349,B,45.04428036,-83.73785964
1350,A,44.6214715,-84.1519732
1351,A,45.4851506,-83.752558
1352,D,44.91854779,-83.54776221
1353,B,43.91183322,-82.97302678
1354,A,43.42343454,-83.65239526
1355,A,43.10274557,-84.45068563
1356,B,44.86410986,-82.89795714
1357,D,34.40396288,-116.1760402
1358,A,33.72489004,-117.168721
1359,B,34.35811494,-117.0401191
1360,C,39.77447498,-83.04354152
1361,A,39.97267455,-83.96236765
1362,D,40.25179643,-82.48039887
1363,C,39.08673964,-120.8056634
1364,C,39.27708505,-120.686873
1365,D,39.34842084,-120.6685272
1366,D,35.0042025,-116.7121588
1367,D,41.47494604,-73.90863796
1368,C,35.96668202,-78.72304198
1369,A,41.00858699,-74.96856051
1370,A,40.69805853,-74.47457947
1371,C,41.44822458,-74.42615142
1372,B,34.38903086,-116.953651
1373,A,34.24318361,-117.1471066
1374,A,41.21853233,-73.59023167
1375,A,34.25845619,-117.6336718
1376,D,37.14935533,-82.92051977
1377,C,42.31335688,-71.38132712
1378,B,39.83202551,-74.58070549
1379,C,40.17947136,-74.80526764
1380,B,39.95199261,-74.57661029
1381,B,39.80629052,-74.86277948
1382,A,39.61531447,-74.82720453
1383,A,37.0991256,-121.1289999
1384,C,41.90843152,-73.29385378
1385,B,41.95773745,-73.51661655
1386,D,42.6512877,-73.3406105
1387,D,36.53697887,-77.90239133
1388,B,36.94970903,-121.5837887
1389,C,37.34957049,-121.1357348
1390,C,37.54235753,-121.1725415
1391,D,37.82700529,-121.1112689
1392,B,34.5721359,-118.0095981
1393,A,34.37917515,-118.4542787
1394,A,36.22440458,-121.1124459
1395,A,37.3242962,-121.7996147
1396,C,34.89099804,-117.5037707
1397,A,34.41135916,-118.0990936
1398,C,41.35336547,-78.09149013
1399,A,41.6295439,-78.3385636
1400,C,41.45711241,-77.16161749
1401,C,41.12357126,-78.17977674
1402,C,34.91717233,-117.7550673
1403,A,34.42957298,-118.34782
1404,C,41.1709,-77.0915756
1405,A,42.33947409,-79.84750891
1406,C,42.13764328,-77.59529072
1407,B,40.95103876,-77.93255524
1408,C,41.05174315,-78.16027085
1409,C,41.51970137,-78.39561463
1410,B,41.78320235,-79.34886965
1411,C,41.6929994,-78.6351966
1412,D,42.02045384,-77.83646906
1413,B,42.05101778,-79.24721362
1414,B,41.15903637,-77.53916863
1415,D,43.83374027,-82.14384873
1416,B,43.39097178,-82.71141522
1417,C,44.05119111,-82.21365889
1418,A,43.05686808,-83.54619108
1419,A,43.06608542,-82.38200458
1420,B,35.77241097,-120.3699481
1421,B,34.67507044,-118.4537746
1422,C,35.75874669,-120.0015911
1423,C,36.13111594,-120.0799241
1424,B,37.62329559,-76.15565571
1425,A,43.10242693,-72.33817407
1426,C,35.87989844,-119.8485007
1427,C,44.42567714,-71.99859337
1428,A,43.0149917,-72.3907043
1429,A,34.0123515,-116.1052285
1430,C,34.47967091,-115.5866833
1431,D,34.75763276,-115.5131448
1432,C,33.8160761,-116.5972269
1433,C,37.51362512,-75.81780999
1434,A,36.98649171,-76.06296629
1435,A,35.71362795,-117.5798992
1436,B,34.79023806,-116.9287154
1437,D,37.67473486,-75.27690334
1438,C,37.38961918,-75.58526172
1439,B,39.33268135,-81.72645215
1440,A,33.89683845,-116.0382815
1441,B,39.4614573,-82.6501718
1442,B,39.69871608,-81.81096942
1443,C,36.17457954,-117.9204284
1444,A,33.73049548,-116.1294328
1445,A,40.60554756,-83.10640644
1446,C,40.85575025,-73.55287975
1447,D,43.42858329,-82.96365771
1448,C,37.52624107,-75.62865893
1449,B,40.374199,-73.836507
1450,A,40.33030073,-73.94988727
