,ID,Category,Latitude,Longitude,great_circle_distance,Origin: ID,Origin: Category,Origin: Latitude,Origin: Longitude
925,1143,A,42.79434108,-84.43602222,0.0,1143,A,42.79434108,-84.43602222
926,1145,A,42.83052007,-84.29800093,0.0,1145,A,42.83052007,-84.29800093
929,1151,A,38.81559058,-82.40248902,0.0,1151,A,38.81559058,-82.40248902
930,1152,A,40.73032893,-79.41824127,0.0,1152,A,40.73032893,-79.41824127
934,1157,A,48.36241618,-123.1853898,0.0,1157,A,48.36241618,-123.1853898
935,1158,A,41.18864442,-81.19886958,0.0,1158,A,41.18864442,-81.19886958
936,1159,A,41.11784716,-81.42251254,0.0,1159,A,41.11784716,-81.42251254
938,1162,A,43.37495253,-75.89590317,0.0,1162,A,43.37495253,-75.89590317
943,1167,A,34.29463485,-117.3821062,0.0,1167,A,34.29463485,-117.3821062
944,1168,A,43.14557231,-71.36654169,0.0,1168,A,43.14557231,-71.36654169
945,1169,A,38.71182485,-75.36460715,0.0,1169,A,38.71182485,-75.36460715
949,1176,A,33.73781418,-117.7311008,0.0,1176,A,33.73781418,-117.7311008
952,1179,A,41.51794098,-73.99411262,0.0,1179,A,41.51794098,-73.99411262
954,1181,A,34.53628878,-118.4282412,0.0,1181,A,34.53628878,-118.4282412
957,1184,A,46.60201215,-119.7165868,0.0,1184,A,46.60201215,-119.7165868
959,1188,A,43.63615594,-76.30604106,0.0,1188,A,43.63615594,-76.30604106
962,1191,A,42.81129409,-83.05581591,0.0,1191,A,42.81129409,-83.05581591
964,1193,A,40.40820117,-74.68942117,0.0,1193,A,40.40820117,-74.68942117
966,1195,A,40.68915573,-74.09508627,0.0,1195,A,40.68915573,-74.09508627
970,1200,A,37.21563987,-76.29301213,0.0,1200,A,37.21563987,-76.29301213
975,1205,A,43.39666186,-77.52178684,0.0,1205,A,43.39666186,-77.52178684
981,1211,A,37.62038159,-82.30534041,0.0,1211,A,37.62038159,-82.30534041
985,1216,A,33.99547461,-116.1183794,0.0,1216,A,33.99547461,-116.1183794
988,1219,A,37.85531873,-82.59098221,0.0,1219,A,37.85531873,-82.59098221
989,1220,A,41.95101549,-70.63447151,0.0,1220,A,41.95101549,-70.63447151
1000,1234,A,40.51106021,-74.58194079,0.0,1234,A,40.51106021,-74.58194079
1001,1235,A,43.90031388,-116.4164965,0.0,1235,A,43.90031388,-116.4164965
1005,1240,A,40.07089868,-74.93022332,0.0,1240,A,40.07089868,-74.93022332
1006,1241,A,39.95856323,-74.87107977,0.0,1241,A,39.95856323,-74.87107977
1008,1243,A,40.01048881,-74.79547339,0.0,1243,A,40.01048881,-74.79547339
1012,1248,A,41.09340973,-73.63911027,0.0,1248,A,41.09340973,-73.63911027
1013,1249,A,41.16684624,-73.56522906,0.0,1249,A,41.16684624,-73.56522906
1014,1250,A,40.91278489,-73.82923276,0.0,1250,A,40.91278489,-73.82923276
1015,1251,A,40.8938719,-73.827038,0.0,1251,A,40.8938719,-73.827038
1016,1252,A,41.08349633,-73.64169187,0.0,1252,A,41.08349633,-73.64169187
1018,1255,A,36.61379373,-119.381799,0.0,1255,A,36.61379373,-119.381799
1020,1258,A,47.70453085,-122.2386576,0.0,1258,A,47.70453085,-122.2386576
1021,1260,A,47.88890775,-122.0526183,0.0,1260,A,47.88890775,-122.0526183
1024,1263,A,33.07962201,-116.977029,0.0,1263,A,33.07962201,-116.977029
1028,1268,A,40.41954953,-81.72427967,0.0,1268,A,40.41954953,-81.72427967
1029,1269,A,40.15027927,-79.72375143,0.0,1269,A,40.15027927,-79.72375143
1031,1271,A,42.6893751,-79.0220595,0.0,1271,A,42.6893751,-79.0220595
1033,1273,A,43.17738911,-78.88375089,0.0,1273,A,43.17738911,-78.88375089
1034,1277,A,36.15974941,-86.45240199,0.0,1277,A,36.15974941,-86.45240199
1036,1279,A,36.84478924,-119.7899131,0.0,1279,A,36.84478924,-119.7899131
1039,1284,A,48.94441489,-122.3239453,0.0,1284,A,48.94441489,-122.3239453
1040,1285,A,48.94506178,-122.4954641,0.0,1285,A,48.94506178,-122.4954641
1041,1286,A,48.94189824,-122.4782277,0.0,1286,A,48.94189824,-122.4782277
1046,1292,A,37.04789733,-119.59517,0.0,1292,A,37.04789733,-119.59517
1050,1296,A,43.21742695,-83.38723665,0.0,1296,A,43.21742695,-83.38723665
1051,1298,A,42.33540905,-79.05395665,0.0,1298,A,42.33540905,-79.05395665
1052,1299,A,40.3237926,-74.5711415,0.0,1299,A,40.3237926,-74.5711415
1053,1301,A,39.24475886,-76.58562814,0.0,1301,A,39.24475886,-76.58562814
1054,1303,A,40.06418794,-75.02757836,0.0,1303,A,40.06418794,-75.02757836
1057,1307,A,37.38558965,-83.14023335,0.0,1307,A,37.38558965,-83.14023335
1060,1311,A,39.70439599,-84.12757461,0.0,1311,A,39.70439599,-84.12757461
1061,1312,A,43.9704105,-70.2975715,0.0,1312,A,43.9704105,-70.2975715
1064,1315,A,40.57246012,-79.47272008,0.0,1315,A,40.57246012,-79.47272008
1067,1319,A,39.60007084,-74.88747816,0.0,1319,A,39.60007084,-74.88747816
1070,1322,A,43.32505687,-83.22794643,0.0,1322,A,43.32505687,-83.22794643
1072,1324,A,43.45216542,-72.64830958,0.0,1324,A,43.45216542,-72.64830958
1082,1340,A,34.20232806,-118.2587901,0.0,1340,A,34.20232806,-118.2587901
1083,1341,A,34.09701574,-118.294445,0.0,1341,A,34.09701574,-118.294445
1084,1342,A,47.51096641,-122.1191165,0.0,1342,A,47.51096641,-122.1191165
1086,1344,A,43.90270694,-116.0413165,0.0,1344,A,43.90270694,-116.0413165
1087,1346,A,41.59102354,-73.19670546,0.0,1346,A,41.59102354,-73.19670546
1088,1347,A,40.68514453,-74.36783347,0.0,1347,A,40.68514453,-74.36783347
1090,1350,A,44.6214715,-84.1519732,0.0,1350,A,44.6214715,-84.1519732
1091,1351,A,45.4851506,-83.752558,0.0,1351,A,45.4851506,-83.752558
1093,1354,A,43.42343454,-83.65239526,0.0,1354,A,43.42343454,-83.65239526
1094,1355,A,43.10274557,-84.45068563,0.0,1355,A,43.10274557,-84.45068563
1096,1358,A,33.72489004,-117.168721,0.0,1358,A,33.72489004,-117.168721
1098,1361,A,39.97267455,-83.96236765,0.0,1361,A,39.97267455,-83.96236765
1106,1369,A,41.00858699,-74.96856051,0.0,1369,A,41.00858699,-74.96856051
1107,1370,A,40.69805853,-74.47457947,0.0,1370,A,40.69805853,-74.47457947
1109,1373,A,34.24318361,-117.1471066,0.0,1373,A,34.24318361,-117.1471066
1110,1374,A,41.21853233,-73.59023167,0.0,1374,A,41.21853233,-73.59023167
1111,1375,A,34.25845619,-117.6336718,0.0,1375,A,34.25845619,-117.6336718
1115,1382,A,39.61531447,-74.82720453,0.0,1382,A,39.61531447,-74.82720453
1116,1383,A,37.0991256,-121.1289999,0.0,1383,A,37.0991256,-121.1289999
1123,1393,A,34.37917515,-118.4542787,0.0,1393,A,34.37917515,-118.4542787
1124,1394,A,36.22440458,-121.1124459,0.0,1394,A,36.22440458,-121.1124459
1125,1395,A,37.3242962,-121.7996147,0.0,1395,A,37.3242962,-121.7996147
1127,1397,A,34.41135916,-118.0990936,0.0,1397,A,34.41135916,-118.0990936
1129,1399,A,41.6295439,-78.3385636,0.0,1399,A,41.6295439,-78.3385636
1133,1403,A,34.42957298,-118.34782,0.0,1403,A,34.42957298,-118.34782
1135,1405,A,42.33947409,-79.84750891,0.0,1405,A,42.33947409,-79.84750891
1143,1418,A,43.05686808,-83.54619108,0.0,1418,A,43.05686808,-83.54619108
1144,1419,A,43.06608542,-82.38200458,0.0,1419,A,43.06608542,-82.38200458
1147,1425,A,43.10242693,-72.33817407,0.0,1425,A,43.10242693,-72.33817407
1150,1428,A,43.0149917,-72.3907043,0.0,1428,A,43.0149917,-72.3907043
1151,1429,A,34.0123515,-116.1052285,0.0,1429,A,34.0123515,-116.1052285
1156,1434,A,36.98649171,-76.06296629,0.0,1434,A,36.98649171,-76.06296629
1157,1435,A,35.71362795,-117.5798992,0.0,1435,A,35.71362795,-117.5798992
1160,1440,A,33.89683845,-116.0382815,0.0,1440,A,33.89683845,-116.0382815
1162,1444,A,33.73049548,-116.1294328,0.0,1444,A,33.73049548,-116.1294328
1163,1445,A,40.60554756,-83.10640644,0.0,1445,A,40.60554756,-83.10640644
1167,1450,A,40.33030073,-73.94988727,0.0,1450,A,40.33030073,-73.94988727
1169,1452,A,40.27281252,-73.94999308,0.0,1452,A,40.27281252,-73.94999308
1170,1453,A,42.1222184,-83.1958546,0.0,1453,A,42.1222184,-83.1958546
1171,1455,A,40.68971983,-80.37393177,0.0,1455,A,40.68971983,-80.37393177
1172,1456,A,40.16612382,-73.87575518,0.0,1456,A,40.16612382,-73.87575518
1175,1459,A,40.18748348,-74.16236953,0.0,1459,A,40.18748348,-74.16236953
1176,1460,A,40.72052763,-74.16180437,0.0,1460,A,40.72052763,-74.16180437
1177,1462,A,40.30606492,-73.99999658,0.0,1462,A,40.30606492,-73.99999658
1179,1464,A,40.3697518,-73.83882247,0.0,1464,A,40.3697518,-73.83882247
1180,1466,A,40.67056879,-74.26915921,0.0,1466,A,40.67056879,-74.26915921
1190,1482,A,41.11799562,-73.56827188,0.0,1482,A,41.11799562,-73.56827188
1191,1484,A,41.12271422,-80.02553285,0.0,1484,A,41.12271422,-80.02553285
1196,1490,A,39.94428848,-77.64467912,0.0,1490,A,39.94428848,-77.64467912
1201,1497,A,33.25270055,-84.83249145,0.0,1497,A,33.25270055,-84.83249145
1202,1498,A,35.39929329,-80.96700671,0.0,1498,A,35.39929329,-80.96700671
1204,1501,A,33.77420475,-83.87500625,0.0,1501,A,33.77420475,-83.87500625
1206,1507,A,35.28349992,-118.8990713,0.0,1507,A,35.28349992,-118.8990713
1208,1509,A,34.80967143,-117.8349306,0.0,1509,A,34.80967143,-117.8349306
1210,1512,A,41.06628081,-72.33252419,0.0,1512,A,41.06628081,-72.33252419
1217,1519,A,41.12151774,-72.91741749,0.0,1519,A,41.12151774,-72.91741749
1218,1521,A,34.3526459,-117.8692461,0.0,1521,A,34.3526459,-117.8692461
1220,1523,A,42.93587261,-85.61181439,0.0,1523,A,42.93587261,-85.61181439
1221,1524,A,43.16807134,-85.49669866,0.0,1524,A,43.16807134,-85.49669866
1222,1525,A,32.90535946,-116.7884442,0.0,1525,A,32.90535946,-116.7884442
1230,1534,A,40.25585461,-75.00060036,0.0,1534,A,40.25585461,-75.00060036
1238,1542,A,39.60567651,-74.18305959,0.0,1542,A,39.60567651,-74.18305959
1239,1544,A,40.10064468,-75.64128002,0.0,1544,A,40.10064468,-75.64128002
1244,1549,A,42.37678956,-77.29318344,0.0,1549,A,42.37678956,-77.29318344
1246,1551,A,42.34756091,-76.55197079,0.0,1551,A,42.34756091,-76.55197079
1249,1554,A,42.20444323,-77.02790177,0.0,1554,A,42.20444323,-77.02790177
1250,1555,A,42.29666449,-75.70753461,0.0,1555,A,42.29666449,-75.70753461
1253,1558,A,42.98093575,-71.83758325,0.0,1558,A,42.98093575,-71.83758325
1258,1563,A,42.89399824,-77.70120126,0.0,1563,A,42.89399824,-77.70120126
1260,1567,A,41.53585316,-75.71225684,0.0,1567,A,41.53585316,-75.71225684
1262,1569,A,41.80271901,-75.28351899,0.0,1569,A,41.80271901,-75.28351899
1267,1574,A,41.51688698,-75.56146302,0.0,1574,A,41.51688698,-75.56146302
1268,1575,A,41.43363859,-75.70201141,0.0,1575,A,41.43363859,-75.70201141
1270,1577,A,41.39444385,-75.65358877,0.0,1577,A,41.39444385,-75.65358877
1271,1578,A,41.39789334,-75.7617003,0.0,1578,A,41.39789334,-75.7617003
1279,1586,A,41.51134578,-76.70140122,0.0,1586,A,41.51134578,-76.70140122
1280,1587,A,41.03980214,-75.98159886,0.0,1587,A,41.03980214,-75.98159886
1281,1588,A,36.76101175,-119.4398435,0.0,1588,A,36.76101175,-119.4398435
1283,1590,A,41.65880159,-75.41618641,0.0,1590,A,41.65880159,-75.41618641
1288,1596,A,36.28462396,-119.248774,0.0,1596,A,36.28462396,-119.248774
1289,1597,A,33.90018142,-117.9530356,0.0,1597,A,33.90018142,-117.9530356
1290,1598,A,36.78485128,-119.1294158,0.0,1598,A,36.78485128,-119.1294158
1291,1599,A,36.77066915,-119.1778269,0.0,1599,A,36.77066915,-119.1778269
1293,1602,A,36.58531121,-119.0000538,0.0,1602,A,36.58531121,-119.0000538
1294,1603,A,39.65547847,-121.3954855,0.0,1603,A,39.65547847,-121.3954855
1295,1604,A,39.43964964,-120.8299488,0.0,1604,A,39.43964964,-120.8299488
1297,1606,A,39.19028079,-121.6004902,0.0,1606,A,39.19028079,-121.6004902
1301,1616,A,41.05647639,-73.33651891,0.0,1616,A,41.05647639,-73.33651891
1303,1619,A,40.77211992,-73.62805608,0.0,1619,A,40.77211992,-73.62805608
1306,1622,A,41.162502,-73.3311284,0.0,1622,A,41.162502,-73.3311284
1307,1624,A,40.849201,-73.584373,0.0,1624,A,40.849201,-73.584373
1309,1626,A,40.73527037,-73.58967763,0.0,1626,A,40.73527037,-73.58967763
1312,1629,A,41.71669937,-71.14034299,0.0,1629,A,41.71669937,-71.14034299
1318,1638,A,41.64372352,-81.41279238,0.0,1638,A,41.64372352,-81.41279238
1319,1639,A,41.6711644,-81.4418996,0.0,1639,A,41.6711644,-81.4418996
1320,1641,A,47.84775042,-122.1604096,0.0,1641,A,47.84775042,-122.1604096
1322,1643,A,41.56156803,-82.58065707,0.0,1643,A,41.56156803,-82.58065707
1323,1644,A,40.74429934,-82.78363496,0.0,1644,A,40.74429934,-82.78363496
1328,1653,A,40.65705899,-82.73653401,0.0,1653,A,40.65705899,-82.73653401
1334,1659,A,38.0932066,-122.3513533,0.0,1659,A,38.0932066,-122.3513533
1337,1662,A,38.31017683,-122.3649539,0.0,1662,A,38.31017683,-122.3649539
1342,1669,A,39.09827583,-76.35542617,0.0,1669,A,39.09827583,-76.35542617
1347,1674,A,47.62288972,-122.6527737,0.0,1674,A,47.62288972,-122.6527737
1350,1677,A,48.0630097,-121.9356913,0.0,1677,A,48.0630097,-121.9356913
1355,1685,A,43.11129876,-75.28828384,0.0,1685,A,43.11129876,-75.28828384
1357,1688,A,43.10238237,-75.22945163,0.0,1688,A,43.10238237,-75.22945163
1358,1689,A,43.18462641,-76.31161589,0.0,1689,A,43.18462641,-76.31161589
1360,1692,A,42.31780065,-83.14568935,0.0,1692,A,42.31780065,-83.14568935
1362,1695,A,38.28762009,-80.46556561,0.0,1695,A,38.28762009,-80.46556561
1364,1697,A,39.00497863,-80.22181117,0.0,1697,A,39.00497863,-80.22181117
1365,1699,A,39.37446366,-75.49598584,0.0,1699,A,39.37446366,-75.49598584
1370,1704,A,37.56233197,-85.60556133,0.0,1704,A,37.56233197,-85.60556133
1371,1705,A,36.66149171,-82.13222229,0.0,1705,A,36.66149171,-82.13222229
1378,1716,A,42.62867711,-83.06836289,0.0,1716,A,42.62867711,-83.06836289
1379,1717,A,42.82931453,-83.31191822,0.0,1717,A,42.82931453,-83.31191822
1380,1718,A,31.78003394,-87.04292933,0.0,1718,A,31.78003394,-87.04292933
1392,1734,A,41.69179976,-81.25283084,0.0,1734,A,41.69179976,-81.25283084
1393,1735,A,40.49318503,-75.03264997,0.0,1735,A,40.49318503,-75.03264997
1395,1739,A,40.09955447,-75.10399753,0.0,1739,A,40.09955447,-75.10399753
1398,1744,A,40.41545766,-75.12875034,0.0,1744,A,40.41545766,-75.12875034
1399,1745,A,40.47574928,-75.18418872,0.0,1745,A,40.47574928,-75.18418872
1407,1753,A,40.87969485,-73.84777135,0.0,1753,A,40.87969485,-73.84777135
1409,1756,A,37.08090096,-120.8121101,0.0,1756,A,37.08090096,-120.8121101
1410,1757,A,37.86452048,-120.9245025,0.0,1757,A,37.86452048,-120.9245025
1414,1761,A,33.43552009,-87.27028531,0.0,1761,A,33.43552009,-87.27028531
1415,1762,A,41.20692017,-73.38690383,0.0,1762,A,41.20692017,-73.38690383
1420,1768,A,40.1779424,-74.8008733,0.0,1768,A,40.1779424,-74.8008733
1421,1769,A,33.96698001,-83.34719899,0.0,1769,A,33.96698001,-83.34719899
1423,1772,A,41.00656855,-75.17139145,0.0,1772,A,41.00656855,-75.17139145
1424,1773,A,42.95427983,-73.45361917,0.0,1773,A,42.95427983,-73.45361917
1431,1780,A,40.2404157,-74.9651575,0.0,1780,A,40.2404157,-74.9651575
1432,1781,A,40.24951748,-75.22287152,0.0,1781,A,40.24951748,-75.22287152
1438,1789,A,39.84598326,-84.18159474,0.0,1789,A,39.84598326,-84.18159474
1439,1790,A,39.74254664,-84.13370336,0.0,1790,A,39.74254664,-84.13370336
1441,1794,A,34.63340501,-117.149726,0.0,1794,A,34.63340501,-117.149726
1446,1799,A,41.39917648,-80.32849952,0.0,1799,A,41.39917648,-80.32849952
1447,1800,A,40.74125008,-79.94077062,0.0,1800,A,40.74125008,-79.94077062
1448,1802,A,40.98723989,-73.23182711,0.0,1802,A,40.98723989,-73.23182711
1454,1809,A,41.14187365,-84.02942445,0.0,1809,A,41.14187365,-84.02942445
1455,1810,A,37.92308286,-84.11930431,0.0,1810,A,37.92308286,-84.11930431
1457,1812,A,33.87145086,-118.2801241,0.0,1812,A,33.87145086,-118.2801241
1459,1817,A,43.0009291,-84.1536132,0.0,1817,A,43.0009291,-84.1536132
1460,1818,A,34.0945159,-117.1975821,0.0,1818,A,34.0945159,-117.1975821
1463,1821,A,42.9891717,-82.4306426,0.0,1821,A,42.9891717,-82.4306426
1466,1825,A,42.95480285,-71.04619415,0.0,1825,A,42.95480285,-71.04619415
1467,1827,A,43.045082,-84.008588,0.0,1827,A,43.045082,-84.008588
1468,1828,A,40.85036287,-73.34264793,0.0,1828,A,40.85036287,-73.34264793
1473,1833,A,37.58385451,-77.38338119,0.0,1833,A,37.58385451,-77.38338119
1476,1838,A,39.51356671,-121.539796,0.0,1838,A,39.51356671,-121.539796
1477,1839,A,42.97606415,-73.76779495,0.0,1839,A,42.97606415,-73.76779495
1479,1841,A,40.8847102,-73.3615258,0.0,1841,A,40.8847102,-73.3615258
1481,1844,A,42.89912739,-83.40566441,0.0,1844,A,42.89912739,-83.40566441
1482,1845,A,42.97070098,-83.16022362,0.0,1845,A,42.97070098,-83.16022362
1484,1848,A,40.55305936,-74.97188964,0.0,1848,A,40.55305936,-74.97188964
1487,1853,A,40.05796958,-74.91296452,0.0,1853,A,40.05796958,-74.91296452
1495,1864,A,44.53638421,-83.24779968,0.0,1864,A,44.53638421,-83.24779968
1499,1868,A,41.20699568,-73.84120632,0.0,1868,A,41.20699568,-73.84120632
1500,1869,A,40.36544613,-75.26202787,0.0,1869,A,40.36544613,-75.26202787
1506,1876,A,40.46845365,-79.37175435,0.0,1876,A,40.46845365,-79.37175435
1507,1877,A,43.54430993,-77.35562407,0.0,1877,A,43.54430993,-77.35562407
1512,1884,A,36.92647873,-75.97477327,0.0,1884,A,36.92647873,-75.97477327
1514,1888,A,41.79073145,-83.91655255,0.0,1888,A,41.79073145,-83.91655255
1515,1889,A,40.91620275,-83.89408565,0.0,1889,A,40.91620275,-83.89408565
1516,1890,A,40.95395736,-83.91480044,0.0,1890,A,40.95395736,-83.91480044
1518,1892,A,41.19187403,-81.56707927,0.0,1892,A,41.19187403,-81.56707927
1520,1894,A,36.90443609,-86.04060832,0.0,1894,A,36.90443609,-86.04060832
1523,1899,A,42.23249279,-71.73934421,0.0,1899,A,42.23249279,-71.73934421
1527,1903,A,41.05953295,-72.39124405,0.0,1903,A,41.05953295,-72.39124405
1531,1908,A,39.31803963,-75.33269137,0.0,1908,A,39.31803963,-75.33269137
1535,1914,A,41.9141214,-73.7346486,0.0,1914,A,41.9141214,-73.7346486
1538,1917,A,40.9067374,-73.8471826,0.0,1917,A,40.9067374,-73.8471826
1542,1923,A,40.06722648,-75.49842032,0.0,1923,A,40.06722648,-75.49842032
1545,1926,A,42.32876665,-76.85111735,0.0,1926,A,42.32876665,-76.85111735
1546,1927,A,42.24206731,-76.64065969,0.0,1927,A,42.24206731,-76.64065969
1549,1930,A,42.31211648,-83.24465495,0.0,1930,A,42.31211648,-83.24465495
1550,1932,A,40.2439015,-74.8743375,0.0,1932,A,40.2439015,-74.8743375
1551,1933,A,40.08479237,-75.12262843,0.0,1933,A,40.08479237,-75.12262843
1553,1935,A,40.00612716,-75.15552384,0.0,1935,A,40.00612716,-75.15552384
1566,1950,A,41.35060665,-73.23696335,0.0,1950,A,41.35060665,-73.23696335
1569,1953,A,40.39709306,-74.38503994,0.0,1953,A,40.39709306,-74.38503994
1574,1960,A,40.87920427,-80.13004815,0.0,1960,A,40.87920427,-80.13004815
1577,1963,A,41.0108663,-73.0126057,0.0,1963,A,41.0108663,-73.0126057
1578,1964,A,44.00388812,-124.0947109,0.0,1964,A,44.00388812,-124.0947109
1590,1980,A,38.41146333,-75.52172207,0.0,1980,A,38.41146333,-75.52172207
1592,1982,A,40.52437557,-79.68835743,0.0,1982,A,40.52437557,-79.68835743
1594,1984,A,43.18758247,-75.94076153,0.0,1984,A,43.18758247,-75.94076153
1598,1989,A,41.05255539,-73.69544461,0.0,1989,A,41.05255539,-73.69544461
1603,1995,A,42.94030986,-84.30785994,0.0,1995,A,42.94030986,-84.30785994
1604,1996,A,42.95447835,-84.52557565,0.0,1996,A,42.95447835,-84.52557565
1605,1997,A,42.75521009,-84.55204491,0.0,1997,A,42.75521009,-84.55204491
1606,1998,A,41.94829659,-71.26478941,0.0,1998,A,41.94829659,-71.26478941
1611,2005,A,45.17685418,-122.8048738,0.0,2005,A,45.17685418,-122.8048738
1614,2008,A,40.54409516,-79.98062284,0.0,2008,A,40.54409516,-79.98062284
1618,2014,A,40.74749965,-79.77211435,0.0,2014,A,40.74749965,-79.77211435
1619,2015,A,40.55043686,-79.91241914,0.0,2015,A,40.55043686,-79.91241914
1620,2016,A,40.72981481,-79.71608819,0.0,2016,A,40.72981481,-79.71608819
1627,2025,A,37.47017629,-76.56189171,0.0,2025,A,37.47017629,-76.56189171
1628,2026,A,33.55318185,-81.95249275,0.0,2026,A,33.55318185,-81.95249275
1630,2029,A,42.88488529,-73.57426171,0.0,2029,A,42.88488529,-73.57426171
1631,2030,A,40.52277176,-79.85417424,0.0,2030,A,40.52277176,-79.85417424
1632,2031,A,40.61081913,-79.87188787,0.0,2031,A,40.61081913,-79.87188787
1635,2034,A,40.5035213,-75.3921687,0.0,2034,A,40.5035213,-75.3921687
1639,2039,A,41.69181213,-74.03037787,0.0,2039,A,41.69181213,-74.03037787
1640,2040,A,37.48539944,-77.58820136,0.0,2040,A,37.48539944,-77.58820136
1642,2042,A,40.64685429,-73.88317071,0.0,2042,A,40.64685429,-73.88317071
1643,2043,A,40.75025254,-73.79993766,0.0,2043,A,40.75025254,-73.79993766
1645,2045,A,40.78847023,-73.77853877,0.0,2045,A,40.78847023,-73.77853877
1649,2049,A,40.8663968,-73.6743845,0.0,2049,A,40.8663968,-73.6743845
1655,2056,A,36.1539959,-79.7071614,0.0,2056,A,36.1539959,-79.7071614
1656,2057,A,36.22883118,-79.69924082,0.0,2057,A,36.22883118,-79.69924082
1657,2058,A,42.55890477,-83.30842523,0.0,2058,A,42.55890477,-83.30842523
1659,2061,A,40.14787515,-74.17399078,0.0,2061,A,40.14787515,-74.17399078
1660,2062,A,39.95601998,-76.10759482,0.0,2062,A,39.95601998,-76.10759482
1664,2066,A,42.60869309,-84.96521991,0.0,2066,A,42.60869309,-84.96521991
1666,2069,A,39.02517622,-120.9945233,0.0,2069,A,39.02517622,-120.9945233
1668,2072,A,42.29253412,-79.84735988,0.0,2072,A,42.29253412,-79.84735988
1669,2073,A,41.14048458,-79.65840032,0.0,2073,A,41.14048458,-79.65840032
1670,2074,A,43.08761767,-78.71762923,0.0,2074,A,43.08761767,-78.71762923
1673,2078,A,42.91483452,-78.74897448,0.0,2078,A,42.91483452,-78.74897448
1674,2079,A,42.91341213,-78.66037187,0.0,2079,A,42.91341213,-78.66037187
1675,2080,A,42.98226323,-78.87167377,0.0,2080,A,42.98226323,-78.87167377
1677,2082,A,38.49318939,-122.7095896,0.0,2082,A,38.49318939,-122.7095896
1678,2083,A,34.24967916,-83.11004114,0.0,2083,A,34.24967916,-83.11004114
1681,2086,A,39.96962806,-74.72426194,0.0,2086,A,39.96962806,-74.72426194
1684,2089,A,40.85342218,-73.40042012,0.0,2089,A,40.85342218,-73.40042012
1685,2090,A,41.98922271,-70.65033129,0.0,2090,A,41.98922271,-70.65033129
1686,2091,A,41.41708012,-83.07790968,0.0,2091,A,41.41708012,-83.07790968
1690,2096,A,40.19047237,-74.76315963,0.0,2096,A,40.19047237,-74.76315963
